Application,class,Number_Api_Calls,Class_Size,Issue_Score
BetterBatteryStats,ReceiversFragmentActivity,11,6,0.1466039707419018
BetterBatteryStats,CreditsAdapter,6,3,0.17845386489003512
BetterBatteryStats,GraphableButton,8,4,1.0377358490566038
BetterBatteryStats,TabsAdapter,0,0,0.05721003134796238
BetterBatteryStats,SystemAppActivity,30,9,3.3544583768721696
BetterBatteryStats,WidgetBattery,8,4,1.2
BetterBatteryStats,FirstLaunch,13,4,1.5495911495911494
BetterBatteryStats,KbEntry,2,2,0
BetterBatteryStats,Reading,28,7,5.418207941483805
BetterBatteryStats,SampleKbData,1,1,0
BetterBatteryStats,GoogleAnalytics,9,4,0.1111111111111111
BetterBatteryStats,DashClockSettingsActivity,3,4,1.125
BetterBatteryStats,WriteScreenOnReferenceService,6,3,0.23376623376623376
BetterBatteryStats,HistAdapter,6,5,1.0
BetterBatteryStats,BatteryChangedHandler,0,0,0.058823529411764705
BetterBatteryStats,AbstractChart,4,12,0
BetterBatteryStats,Wakelock,5,3,2.0
BetterBatteryStats,NetworkStatsActivity,0,0,0.02761904761904762
BetterBatteryStats,ReferenceStore,12,15,2.495633641378323
BetterBatteryStats,BroadcastHandler,0,0,2.336601307189542
BetterBatteryStats,CpuStatesActivity,0,0,0.16243386243386243
BetterBatteryStats,KbDbHelper,13,11,1.0
BetterBatteryStats,AlarmsAdapter,0,0,0.2222222222222222
BetterBatteryStats,HistActivity,7,10,0.5274263005004017
BetterBatteryStats,BaseActivity,0,0,2.012987012987012
BetterBatteryStats,SmallWidgetProvider,9,3,1.654267729267729
BetterBatteryStats,WriteScreenOffReferenceService,10,3,0.6580086580086579
BetterBatteryStats,KbReaderService,10,3,0
BetterBatteryStats,StatsAdapter,41,7,21.589355782257506
BetterBatteryStats,GraphSerie,0,0,1.1818181818181817
BetterBatteryStats,WriteCurrentReferenceService,5,3,0.14285714285714285
BetterBatteryStats,AboutActivity,15,4,0.22941176470588237
BetterBatteryStats,BbsDashClockExtension,10,2,1.0
BetterBatteryStats,OnUnplugHandler,5,2,0
BetterBatteryStats,WriteUnpluggedReferenceService,7,3,0.4155844155844156
BetterBatteryStats,PackageFragmentActivity,21,6,1.479937304075235
BetterBatteryStats,GraphablePie,0,0,4.924047780031555
BetterBatteryStats,Permission,1,1,0
BetterBatteryStats,RawStatsActivity,18,10,1.9517987759367061
BetterBatteryStats,ReferencesAdapter,6,9,1.0555555555555556
BetterBatteryStats,KbReader,8,3,1.8833333333333333
BetterBatteryStats,Datapoint,0,0,0.16140841034458056
BetterBatteryStats,UpdateSmallWidgetService,14,2,5.841421911421911
BetterBatteryStats,FireReceiver,0,0,1.0452380952380953
BetterBatteryStats,EditActivity,0,0,1.0357142857142856
OpenKeychain,ShareQrCodeDialogFragment,0,0,1.5035168154422818
OpenKeychain,EncryptMessageFragment,0,0,0.8954318054054593
OpenKeychain,ViewKeyAdvUserIdsFragment,18,11,0.00980392156862745
OpenKeychain,QueryFailedException,0,0,0.1329335332333833
OpenKeychain,OrbotHelper,38,22,0.7090479937057437
OpenKeychain,CreateYubiKeyPinFragment,23,15,0
OpenKeychain,UncachedPublicKey,16,27,1.399464739112942
OpenKeychain,Theme,0,0,0.028991470896304057
OpenKeychain,NfcSyncPGPContentSignerBuilder,0,0,0.009195402298850575
OpenKeychain,RevokeDeleteDialogFragment,0,0,0.01679634894508454
OpenKeychain,PgpCertifyOperation,8,2,0
OpenKeychain,ParcelableCache,4,6,0
OpenKeychain,ImportKeysAdapter,25,5,6.26938028789807
OpenKeychain,KeyValueSpinnerAdapter,13,5,1.0173139218825633
OpenKeychain,NfcSignOperationsBuilder,0,0,0.004597701149425287
OpenKeychain,ViewHolder,0,0,0.37279585614901317
OpenKeychain,ParcelableHashMap,10,5,0
OpenKeychain,DecryptFragment,28,21,4.125597492652755
OpenKeychain,PgpMain,0,0,5.25
OpenKeychain,to,0,0,0.00980392156862745
OpenKeychain,LinkedIdSelectFragment,10,5,0
OpenKeychain,ItemTouchHelperViewHolder,1,0,0
OpenKeychain,UploadOperation,6,3,0
OpenKeychain,AccountSettings,1,1,0.15080403087478558
OpenKeychain,SetPassphraseDialogFragment,34,12,2.0469120092597826
OpenKeychain,ViewKeyKeybaseFragment,42,26,0
OpenKeychain,SymmetricTextOperationTests,0,0,0.022988505747126436
OpenKeychain,choice,0,0,0.3887203250327096
OpenKeychain,TorServiceUtils,14,4,0.25806451612903225
OpenKeychain,PgpDecryptVerifyResult,0,0,0.02390438247011952
OpenKeychain,SettingsKeyserverFragment,39,29,1.329032258064516
OpenKeychain,ViewKeyAdvSubkeysFragment,10,8,0
OpenKeychain,EncryptDecryptFragment,22,10,0
OpenKeychain,NfcActivity,0,0,2.0
OpenKeychain,KeyItemViewHolder,0,0,0.02040816326530612
OpenKeychain,PGPSignatureSubpacketVector,0,0,0.6666666666666666
OpenKeychain,KeyListAdapter,0,0,2.024248207687979
OpenKeychain,SpacesItemDecoration,5,2,0
OpenKeychain,PgpOperation,0,0,1.9999999999999998
OpenKeychain,DecryptFilesAdapter,0,0,0.056393678160919544
OpenKeychain,ImportKeysListLoader,9,8,3.185692082409891
OpenKeychain,AddEditKeyserverDialogFragment,54,24,0.1154715430449969
OpenKeychain,SupportInstallDialogFragment,2,3,0.12903225806451613
OpenKeychain,IntentActivity,0,0,2.119334619093539
OpenKeychain,Primes,3,2,0.00796812749003984
OpenKeychain,RecyclerItemClickListener,7,2,0
OpenKeychain,DeleteKeyDialogFragment,0,0,4.575997685222768
OpenKeychain,ProgressDialogFragment,16,8,4.460638761177525
OpenKeychain,DecryptTextFragment,0,0,1.5924311060411511
OpenKeychain,ServiceProgressHandler,11,10,0.397620811511223
OpenKeychain,ViewKeyActivity,80,40,16.844433283085582
OpenKeychain,CertifyFingerprintFragment,21,13,0
OpenKeychain,OpenPgpService,26,17,12.701058913740379
OpenKeychain,FoldableLinearLayout,19,8,0.917328825021133
OpenKeychain,DrawerActivity,0,0,5.883641529277992
OpenKeychain,KeybaseVerificationResult,3,5,0.04173032439948876
OpenKeychain,AppSettingsHeaderFragment,12,4,0.013803680981595092
OpenKeychain,KeyFormattingUtils,26,18,2.235646124462109
OpenKeychain,EditSubkeyDialogFragment,13,6,0.08192972671500279
OpenKeychain,CreateKeyNameFragment,12,8,0
OpenKeychain,PgpCertifyResult,0,0,0.004597701149425287
OpenKeychain,PassphraseWizardActivity,0,0,0.05202024149114923
OpenKeychain,CustomAlertDialogBuilder,1,1,0.004601226993865031
OpenKeychain,PgpVerifyTestingHelper,0,0,0.39999999999999997
OpenKeychain,FileHelperLollipop,14,2,0
OpenKeychain,Builder,0,0,0.14101825804152732
OpenKeychain,EditKeyOperation,3,2,0.1331525977081312
OpenKeychain,TabsAdapter,11,6,0.04165586176006035
OpenKeychain,SaveKeyringResult,3,5,0.061731503845692655
OpenKeychain,InputPendingResult,4,2,0.05658120363729552
OpenKeychain,UncachedKeyringMergeTest,0,0,0.2378032118722923
OpenKeychain,RevokeKeyringParcel,5,5,0
OpenKeychain,DeleteResult,11,7,0.06498838553585673
OpenKeychain,ImportExportOperation,0,0,2.8252965627690063
OpenKeychain,KeychainIntentService,0,0,25.34916193875119
OpenKeychain,CryptoInputParcel,13,7,0.13951787467837556
OpenKeychain,PasswordStrengthBarView,1,2,0
OpenKeychain,CertifyOperation,5,3,1.8908379799665707
OpenKeychain,CustomMatchers,0,0,0.020833333333333332
OpenKeychain,UploadRetryDialogFragment,0,0,0.01679634894508454
OpenKeychain,KeyListSecretActivity,0,0,0.11593553161781268
OpenKeychain,KeychainService,22,8,0.48934903269592417
OpenKeychain,BadImportKeyDialogFragment,0,0,0.08934579439252337
OpenKeychain,LoaderFragment,5,4,0
OpenKeychain,ProviderHelper,44,39,18.68101328449273
OpenKeychain,PreferencesActivity,0,0,4.267929420398033
OpenKeychain,PgpGeneralMsgIdException,3,2,0.026760488298949836
OpenKeychain,SignKeySpinner,4,4,0.5108603548758158
OpenKeychain,ConsolidateResult,2,5,0.0465799886941775
OpenKeychain,CreateYubiKeyImportFragment,0,0,0.4509554140127388
OpenKeychain,TestHelpers,0,0,0.020833333333333332
OpenKeychain,ParcelFileDescriptorUtil,0,0,0.11314266862914278
OpenKeychain,AddEmailDialogFragment,28,12,0
OpenKeychain,SettingsKeyServerActivity,5,5,1.754333015428582
OpenKeychain,SectionView,0,0,7.488151464859544
OpenKeychain,Iso7816TLV,12,5,0
OpenKeychain,PgpEncryptDecryptTest,0,0,1.6463643921530176
OpenKeychain,PgpDecryptVerifyOperation,25,13,0.9022988505747126
OpenKeychain,ViewKeyShareFragment,0,0,5.011340091538113
OpenKeychain,WrappedSignature,4,19,0.8900610779161333
OpenKeychain,type,0,0,0.019698319755600817
OpenKeychain,UserIds,0,0,0.03532331975560081
OpenKeychain,KeyListSecretFragment,0,0,2.65331994489813
OpenKeychain,PreferencesKeyServerActivity,0,0,0.36103670216464284
OpenKeychain,ViewKeyActivityJB,0,0,0.18949683875467271
OpenKeychain,PgpDecryptVerifyInputParcel,8,5,0.022988505747126436
OpenKeychain,CertifyFingerprintActivity,7,5,1.3379310344827584
OpenKeychain,SelectPubKeysActivityCallback,0,0,0.016
OpenKeychain,PgpSignEncryptInput,0,0,0.00980392156862745
OpenKeychain,ApgIntentHelper,0,0,2.0
OpenKeychain,EncryptModeFragment,1,1,0
OpenKeychain,PRNGFixes,36,14,0.039840637450199196
OpenKeychain,PreferenceInstallDialogFragment,2,3,0
OpenKeychain,CertListWidget,14,8,0
OpenKeychain,CreateKeyYubiImportFragment,0,0,0.09523809523809523
OpenKeychain,CreateKeyDialogFragment,0,0,9.416914824896935
OpenKeychain,CreateKeyActivity,12,11,0.9842490491972362
OpenKeychain,EncryptFilesFragment,64,43,3.2613753766831306
OpenKeychain,LinkedIdCreateHttpsStep2Fragment,17,13,0
OpenKeychain,WrappedKeyRing,0,0,0.23146250435854399
OpenKeychain,Highlighter,8,2,0.004601226993865031
OpenKeychain,KeyEditor,0,0,15.185575971682097
OpenKeychain,ViewKeyAdvActivity,17,8,0.1801805496320113
OpenKeychain,PromoteKeyOperation,4,3,0.022999083280445667
OpenKeychain,ViewKeyAdvCertsFragment,22,15,0
OpenKeychain,WizardActivity,0,0,0.019801980198019802
OpenKeychain,Utf8Util,7,3,0
OpenKeychain,CryptoOperationFragment<T,0,0,2.1690606925836446
OpenKeychain,ViewKeyTrustFragment,0,0,4.541095102613312
OpenKeychain,UserIdsAdapter,8,5,0.2678307740276195
OpenKeychain,SignEncryptOperation,10,2,4.118868630203503
OpenKeychain,SelectPublicKeyFragment,27,14,7.404722206928255
OpenKeychain,OkHttpKeybaseClient,3,3,0
OpenKeychain,AsyncTaskResultWrapper,1,1,0
OpenKeychain,ListFragmentWorkaround,2,2,0
OpenKeychain,PgpImportExport,0,0,5.892326717812471
OpenKeychain,PromoteKeyringParcel,5,5,0
OpenKeychain,CertifyOperationTest,0,0,1.2460866399902084
OpenKeychain,SaveKeyringParcel,27,13,0.9134065582716338
OpenKeychain,AsyncTaskResultWrapper<T>,0,0,0.00796812749003984
OpenKeychain,NfcKeyToCardOperationsBuilder,0,0,0.040964863357501394
OpenKeychain,CertifyKeyActivity,0,2,9.585115847679857
OpenKeychain,SubkeyChange,0,0,0.029702970297029705
OpenKeychain,ConsolidateOperation,0,2,0.004601226993865031
OpenKeychain,EncryptFileFragment,0,0,2.1136268187794296
OpenKeychain,OpenPgpProviderActivity,0,0,1.0791093588973097
OpenKeychain,UnderlineTextView,0,0,0.009345794392523364
OpenKeychain,NFCFragment,0,0,0.25
OpenKeychain,ImportKeysListKeybaseLoader,0,0,0.08695652173913043
OpenKeychain,HtmlRemoteImageGetter,16,7,0
OpenKeychain,EncryptDecryptOverviewFragment,0,0,0.05759893054794574
OpenKeychain,OperationResultParcel,0,0,3.5356975695337542
OpenKeychain,RegisteredAppsAdapter,0,0,0.018691588785046728
OpenKeychain,BackupKeyringParcel,7,5,0
OpenKeychain,RawPacket,0,0,0.019801980198019802
OpenKeychain,PGPSecretKey,0,0,0.3712121212121211
OpenKeychain,CanonicalizedSecretKeyRing,7,10,0.00980392156862745
OpenKeychain,ExportTest,0,0,0.02424820768797866
OpenKeychain,ImportKeysNFCFragment,0,0,0.017492433903724992
OpenKeychain,CryptoOperationHelper,18,11,0
OpenKeychain,KeyRing,7,5,0.1813380281690141
OpenKeychain,AsymmetricFileOperationTests,0,0,0.012552301255230124
OpenKeychain,LinkedIdCreateFinalFragment,23,13,0
OpenKeychain,EditUserIdDialogFragment,16,6,0
OpenKeychain,AspectRatioImageView,6,5,0
OpenKeychain,Path,0,0,0.2722194052337929
OpenKeychain,HelpMarkdownFragment,7,3,0.013803680981595092
OpenKeychain,ViewKeyAdvShareTest,0,0,0.04597701149425287
OpenKeychain,SelectPublicKeyActivity,0,0,0.15445818311737813
OpenKeychain,FilesAdapter,0,0,0.004597701149425287
OpenKeychain,HelpActivity,6,4,0.4917014774452221
OpenKeychain,KeyServerQueryActivity,0,0,2.368359034041315
OpenKeychain,KeyserverSyncAdapterService,42,27,2.2436974789915967
OpenKeychain,KeychainApplication,19,7,5.934320259103279
OpenKeychain,CreateYubiKeyImportResetFragment,32,17,0
OpenKeychain,FabContainer,1,0,0
OpenKeychain,BackupRestoreFragment,22,15,0
OpenKeychain,SelectSecretKeyLayoutFragment,0,0,11.731599581109357
OpenKeychain,ContactSyncAdapterService,5,4,0.9493151688273636
OpenKeychain,MiscCryptOperationTests,0,0,0.017153528249095155
OpenKeychain,UploadKeyringParcel,6,5,0
OpenKeychain,EditKeyFragment,70,33,4.714771530578007
OpenKeychain,EncryptKeyCompletionView,15,12,2.837701587812157
OpenKeychain,SilentStartManager,0,0,0.024390243902439025
OpenKeychain,DecryptListFragment,98,42,5.2096969010245395
OpenKeychain,ImportKeysListEntry,19,11,11.500816557827829
OpenKeychain,DeleteOperation,3,3,0.03359269789016908
OpenKeychain,return_value,0,0,0.015625
OpenKeychain,Preferences,15,47,2.343116579883959
OpenKeychain,NonPgpPart,0,0,0.364560715336787
OpenKeychain,KeyHolder,0,0,0.045454545454545456
OpenKeychain,KeyListPublicAdapter,0,0,0.9458103943965581
OpenKeychain,ImportKeysList,5,6,7.0
OpenKeychain,OperationLog,0,0,1.824851105732627
OpenKeychain,LinkedIdCreateTwitterStep1Fragment,14,7,0
OpenKeychain,CachedPassphrase,0,0,0.20202020202020202
OpenKeychain,OrbotRequiredDialogActivity,11,10,0.21085759244689228
OpenKeychain,content,0,0,1.009009009009009
OpenKeychain,CertifyKeyFragment,26,12,0.6096470459696488
OpenKeychain,QueryException,0,0,0.1028927767192101
OpenKeychain,HelpHtmlFragment,0,0,0.028037383177570093
OpenKeychain,SelectSignKeyIdActivity,12,8,2.1653290529695015
OpenKeychain,QrCodeViewActivity,16,5,0.04195804195804196
OpenKeychain,FileImportCacheTest,0,0,0.013793103448275862
OpenKeychain,Constants,12,2,4.25796061735252
OpenKeychain,defaults,0,0,0.00796812749003984
OpenKeychain,InsufficientQuery,0,0,0.1028927767192101
OpenKeychain,OpenKeychainIntents,1,1,0
OpenKeychain,BackupOperation,20,6,0
OpenKeychain,PassphraseEditText,9,5,0
OpenKeychain,KeyServerEditor,0,0,0.27273052914182017
OpenKeychain,CloudSearchPrefsFragment,0,0,0.03554080700235656
OpenKeychain,UncachedSecretKey,1,2,0
OpenKeychain,EncryptTextActivity,8,3,5.635989970096599
OpenKeychain,ECB,0,0,0.008146639511201629
OpenKeychain,RevokeResult,8,7,0
OpenKeychain,FileImportCache<E,0,0,0.041379310344827586
OpenKeychain,DecryptMessageFragment,0,0,1.1229120078498596
OpenKeychain,EncryptAsymmetricFragment,0,0,4.841246161584914
OpenKeychain,IntegerListPreference,4,5,0.009345794392523364
OpenKeychain,AppSettingsActivity,23,16,0.21173968054207032
OpenKeychain,ConsolidateDialogActivity,3,7,0.29843841556063544
OpenKeychain,KeybaseVerificationOperation,9,3,0.05607773693304906
OpenKeychain,key,0,0,0.06024147089630405
OpenKeychain,AsymmetricTextOperationTests,0,0,0.012552301255230124
OpenKeychain,Defaults,0,0,0.449363852974808
OpenKeychain,Notification,0,0,0.024390243902439025
OpenKeychain,RegisteredAppsListFragment,0,0,0.040257342444372526
OpenKeychain,SignEncryptParcel,6,10,0.009195402298850575
OpenKeychain,IntentIntegratorSupportV4,1,2,0.00796812749003984
OpenKeychain,LocalLinkMovementMethod,8,3,0
OpenKeychain,MainActivity,7,17,3.2819043540450212
OpenKeychain,CloudSearch,10,3,2.0725236170077457
OpenKeychain,ImportKeyHolder,0,0,0.045454545454545456
OpenKeychain,message,0,0,0.004073319755600814
OpenKeychain,BaseOperation,2,5,0.37936094199518816
OpenKeychain,GeneralPrefsFragment,0,0,0.2952040269862637
OpenKeychain,InvalidEmailException,0,0,0.02666666666666667
OpenKeychain,DialogFragmentWorkaround,8,3,0.047619047619047616
OpenKeychain,InputDataOperation,21,7,0
OpenKeychain,IterableIterator,3,1,0
OpenKeychain,ExportKeyringParcel,0,0,0.08398174472542273
OpenKeychain,ViewHolderItem,0,0,0.10368663594470046
OpenKeychain,ImportContactKeysCallback,0,0,0.0415882881850284
OpenKeychain,CardException,0,0,0.13333333333333333
OpenKeychain,PositionAwareInputStream,2,6,0
OpenKeychain,EmailEditText,8,5,2.468886941279581
OpenKeychain,CreateKeyStartFragment,14,6,0.02634893054794573
OpenKeychain,FileHasNoContent,0,0,0.3552149209442636
OpenKeychain,EncryptFilesActivity,5,3,1.5500160553161348
OpenKeychain,KeychainServiceBlobProvider,0,0,0.35046924008461044
OpenKeychain,ViewKeyCertsFragment,0,0,0.7773361799327003
OpenKeychain,GetKeyResult,2,5,0.12899147089630406
OpenKeychain,AppSettingsFragment,0,0,0.8024123668225166
OpenKeychain,option,0,0,0.11150826399351904
OpenKeychain,SyncSettingsFragment,0,0,0.024390243902439025
OpenKeychain,R,21,1,0
OpenKeychain,Progressable,1,0,0
OpenKeychain,PgpSignatureChecker,7,15,0
OpenKeychain,RemoteService,15,10,2.0325344552770037
OpenKeychain,CreateKeyYubiKeyImportFragment,0,0,0.13589287227731164
OpenKeychain,BitInputStream,5,5,0
OpenKeychain,UploadKeyActivity,10,11,1.4066843799198547
OpenKeychain,CertifyActionsParcel,11,9,0.20557712318102322
OpenKeychain,UncachedKeyringCanonicalizeTest,0,0,0.4479385903243949
OpenKeychain,Initializer,0,0,0.017340080497049742
OpenKeychain,KeybaseVerificationParcel,5,5,0
OpenKeychain,EncryptModeAsymmetricFragment,15,12,0.04081632653061224
OpenKeychain,AdvancedAppSettingsDialogFragment,5,4,0.013803680981595092
OpenKeychain,PromoteKeyOperationTest,0,0,0.0276003102743107
OpenKeychain,CryptoOperationFragment,5,5,0.10352345922998099
OpenKeychain,OpenPgpData,0,0,2.0
OpenKeychain,ShareHelper,0,0,0.010416666666666666
OpenKeychain,ApiApps,0,0,0.004073319755600814
OpenKeychain,LinkedResource,1,1,0
OpenKeychain,CanonicalizedKeyRing,6,18,0.03738811223976667
OpenKeychain,ViewModel,0,0,0.22071136004528977
OpenKeychain,CachedPublicKeyRing,9,15,1.7777777777777783
OpenKeychain,ProgressScaler,1,3,0.11755345948796064
OpenKeychain,SafeSlingerActivity,14,12,0.3967632865974573
OpenKeychain,AlgorithmNames,0,0,0.02359312749003984
OpenKeychain,CryptoOperationHelper<T,0,0,1.270547731306706
OpenKeychain,DecryptFilesActivity,0,0,0.14096133751306167
OpenKeychain,DummyAccountService,16,11,0.004601226993865031
OpenKeychain,BaseActivity,10,10,0.4725575612476705
OpenKeychain,ViewKeyAdvShareFragment,52,20,2.6637631016483434
OpenKeychain,ImportKeysServerFragment,0,0,0.6716642598779958
OpenKeychain,Manifest,2,1,0
OpenKeychain,PagerTabStripAdapter,6,6,0.19198015442605698
OpenKeychain,RegisteredAppsListActivity,0,0,0.009345794392523364
OpenKeychain,RevokeOperation,5,3,0.024390243902439025
OpenKeychain,SettingsActivity,115,50,3.289393417691105
OpenKeychain,ImportKeysKeybaseFragment,0,0,0.09664209664209661
OpenKeychain,FirstTimeActivity,0,0,2.0833333333333335
OpenKeychain,LinkedAttribute,1,4,0
OpenKeychain,OrbotStartDialogFragment,25,6,0.4402277039848197
OpenKeychain,request,0,0,0.008146639511201629
OpenKeychain,Certs,0,0,0.03125
OpenKeychain,OpenPgpApi,0,0,1.6003781564828443
OpenKeychain,Passphrase,10,12,0.25920245398773006
OpenKeychain,ExportResult,2,5,0.04173032439948876
OpenKeychain,ViewKeyMainFragment,0,0,17.04724404800421
OpenKeychain,NoNameException,0,0,0.034634794156706505
OpenKeychain,InstallDialogFragmentHelper,26,4,0.11764705882352941
OpenKeychain,HkpKeyserver,27,10,9.524002046915772
OpenKeychain,KeyringTestingHelper,0,0,1.354215456674473
OpenKeychain,UserPackets,0,0,0.024390243902439025
OpenKeychain,UserAttributesAdapter,3,4,0
OpenKeychain,OpenPgpHelper,0,0,0.05970149253731343
OpenKeychain,KeyListActivity,0,0,2.81882202933341
OpenKeychain,AddKeyException,0,0,0.01593625498007968
OpenKeychain,SubViewHolder,0,0,0.022988505747126436
OpenKeychain,DatabaseUtil,5,3,0
OpenKeychain,OperationResults,0,0,0.22896551724137942
OpenKeychain,CachingCryptoOperationFragment,1,4,0.093608692230032
